sample_name;sample_nr;FOV;DAPI;DAPI_FITC_FISH;DAPI_FITC;DAPI_FISH
C1T4ALTHPG;1421;10;31;0;24;0
C1T4ALTHPG;1421;11;29;0;21;0
C1T4ALTHPG;1421;12;32;0;25;0
C1T4ALTHPG;1421;13;19;0;16;0
C1T4ALTHPG;1421;14;28;0;20;0
C1T4ALTHPG;1421;15;31;0;23;0
C1T4ALTHPG;1421;16;20;0;17;0
C1T4ALTHPG;1421;17;33;0;27;0
C1T4ALTHPG;1421;18;33;0;24;0
C1T4ALTHPG;1421;19;35;0;25;0
C1T4ALTHPG;1421;1;40;0;35;0
C1T4ALTHPG;1421;20;32;1;28;1
C1T4ALTHPG;1421;2;41;0;34;0
C1T4ALTHPG;1421;3;31;0;28;0
C1T4ALTHPG;1421;4;29;0;27;0
C1T4ALTHPG;1421;5;25;1;17;1
C1T4ALTHPG;1421;6;21;0;19;0
C1T4ALTHPG;1421;7;26;0;21;0
C1T4ALTHPG;1421;8;31;0;22;0
C1T4ALTHPG;1421;9;35;0;23;0
C1T7ALTHPG;1721;10;180;0;57;0
C1T7ALTHPG;1721;11;155;0;63;0
C1T7ALTHPG;1721;12;169;0;64;2
C1T7ALTHPG;1721;13;149;0;49;0
C1T7ALTHPG;1721;14;187;0;57;0
C1T7ALTHPG;1721;15;164;0;72;0
C1T7ALTHPG;1721;16;183;1;49;1
C1T7ALTHPG;1721;17;147;0;54;1
C1T7ALTHPG;1721;18;189;0;74;3
C1T7ALTHPG;1721;19;171;2;90;2
C1T7ALTHPG;1721;1;66;1;20;1
C1T7ALTHPG;1721;20;175;0;62;0
C1T7ALTHPG;1721;2;106;2;31;2
C1T7ALTHPG;1721;3;103;0;17;0
C1T7ALTHPG;1721;4;86;2;32;2
C1T7ALTHPG;1721;5;135;0;45;0
C1T7ALTHPG;1721;6;85;1;23;1
C1T7ALTHPG;1721;7;126;1;43;1
C1T7ALTHPG;1721;8;168;0;55;0
C1T7ALTHPG;1721;9;171;1;64;4
C2T4ALTHPG;2421;10;287;0;195;0
C2T4ALTHPG;2421;11;315;0;231;0
C2T4ALTHPG;2421;12;329;0;233;1
C2T4ALTHPG;2421;13;278;0;207;0
C2T4ALTHPG;2421;14;223;1;159;1
C2T4ALTHPG;2421;15;255;1;184;1
C2T4ALTHPG;2421;16;214;0;137;0
C2T4ALTHPG;2421;17;205;0;129;0
C2T4ALTHPG;2421;18;201;0;157;0
C2T4ALTHPG;2421;19;197;2;142;2
C2T4ALTHPG;2421;1;218;1;131;1
C2T4ALTHPG;2421;20;209;0;140;0
C2T4ALTHPG;2421;2;204;0;138;0
C2T4ALTHPG;2421;3;344;0;240;0
C2T4ALTHPG;2421;4;224;1;134;1
C2T4ALTHPG;2421;5;239;0;145;0
C2T4ALTHPG;2421;6;271;0;172;0
C2T4ALTHPG;2421;7;246;0;165;0
C2T4ALTHPG;2421;8;284;0;178;0
C2T4ALTHPG;2421;9;233;1;140;2
C2T7ALTHPG;2721;10;109;0;58;0
C2T7ALTHPG;2721;11;104;0;42;0
C2T7ALTHPG;2721;12;110;0;32;0
C2T7ALTHPG;2721;13;106;0;73;0
C2T7ALTHPG;2721;14;118;2;85;2
C2T7ALTHPG;2721;15;155;0;104;0
C2T7ALTHPG;2721;16;147;0;109;1
C2T7ALTHPG;2721;17;202;0;142;0
C2T7ALTHPG;2721;18;180;0;121;1
C2T7ALTHPG;2721;19;185;1;116;1
C2T7ALTHPG;2721;1;89;0;45;1
C2T7ALTHPG;2721;20;140;0;99;0
C2T7ALTHPG;2721;21;140;0;99;0
C2T7ALTHPG;2721;2;110;0;55;0
C2T7ALTHPG;2721;3;149;0;65;0
C2T7ALTHPG;2721;4;133;0;60;0
C2T7ALTHPG;2721;5;100;0;24;0
C2T7ALTHPG;2721;6;101;0;37;1
C2T7ALTHPG;2721;7;107;0;45;1
C2T7ALTHPG;2721;8;132;0;46;0
C2T7ALTHPG;2721;9;99;0;20;0
C3T7ALTHPG;3721;10;73;0;51;0
C3T7ALTHPG;3721;11;70;0;47;0
C3T7ALTHPG;3721;12;73;1;47;1
C3T7ALTHPG;3721;13;62;0;32;0
C3T7ALTHPG;3721;14;75;0;45;0
C3T7ALTHPG;3721;15;63;0;43;0
C3T7ALTHPG;3721;16;69;0;40;0
C3T7ALTHPG;3721;17;85;0;52;0
C3T7ALTHPG;3721;18;103;1;70;1
C3T7ALTHPG;3721;19;85;0;50;0
C3T7ALTHPG;3721;1;86;0;45;0
C3T7ALTHPG;3721;20;98;1;64;1
C3T7ALTHPG;3721;2;93;0;58;0
C3T7ALTHPG;3721;3;89;0;52;0
C3T7ALTHPG;3721;4;69;0;37;0
C3T7ALTHPG;3721;5;56;0;28;0
C3T7ALTHPG;3721;6;91;0;51;0
C3T7ALTHPG;3721;7;80;0;48;0
C3T7ALTHPG;3721;8;70;0;31;0
C3T7ALTHPG;3721;9;85;0;43;0
J1T4ALTHPG;4421;10;1095;33;610;37
J1T4ALTHPG;4421;11;758;22;402;26
J1T4ALTHPG;4421;12;1014;31;622;35
J1T4ALTHPG;4421;13;538;22;343;23
J1T4ALTHPG;4421;14;653;37;408;38
J1T4ALTHPG;4421;15;1035;38;645;44
J1T4ALTHPG;4421;16;802;23;474;27
J1T4ALTHPG;4421;17;958;57;604;64
J1T4ALTHPG;4421;18;1223;36;653;42
J1T4ALTHPG;4421;19;1235;36;715;44
J1T4ALTHPG;4421;1;153;4;49;5
J1T4ALTHPG;4421;20;1183;48;691;54
J1T4ALTHPG;4421;2;202;5;76;6
J1T4ALTHPG;4421;3;913;26;382;32
J1T4ALTHPG;4421;4;447;7;208;12
J1T4ALTHPG;4421;5;1162;42;636;48
J1T4ALTHPG;4421;6;584;14;331;16
J1T4ALTHPG;4421;7;834;36;528;42
J1T4ALTHPG;4421;8;894;21;475;24
J1T4ALTHPG;4421;9;575;28;317;33
J1T7ALTHPG;4721;10;271;19;148;25
J1T7ALTHPG;4721;11;103;8;69;10
J1T7ALTHPG;4721;12;173;7;62;11
J1T7ALTHPG;4721;13;217;8;118;9
J1T7ALTHPG;4721;14;186;4;67;10
J1T7ALTHPG;4721;15;240;8;104;14
J1T7ALTHPG;4721;16;171;2;58;4
J1T7ALTHPG;4721;17;213;13;79;19
J1T7ALTHPG;4721;18;252;23;112;25
J1T7ALTHPG;4721;19;148;3;64;6
J1T7ALTHPG;4721;1;170;0;95;0
J1T7ALTHPG;4721;20;112;12;48;13
J1T7ALTHPG;4721;2;184;11;69;13
J1T7ALTHPG;4721;3;158;5;69;9
J1T7ALTHPG;4721;4;173;0;44;0
J1T7ALTHPG;4721;5;134;4;51;5
J1T7ALTHPG;4721;6;246;8;101;9
J1T7ALTHPG;4721;7;268;4;123;6
J1T7ALTHPG;4721;8;202;3;82;5
J2T4ALTHPG;5421;10;197;7;103;9
J2T4ALTHPG;5421;11;237;10;123;15
J2T4ALTHPG;5421;12;242;8;137;9
J2T4ALTHPG;5421;13;248;3;133;3
J2T4ALTHPG;5421;14;306;10;178;14
J2T4ALTHPG;5421;15;196;4;107;7
J2T4ALTHPG;5421;16;193;3;110;4
J2T4ALTHPG;5421;17;220;5;121;7
J2T4ALTHPG;5421;18;246;4;135;6
J2T4ALTHPG;5421;19;387;13;212;15
J2T4ALTHPG;5421;1;122;4;75;5
J2T4ALTHPG;5421;20;297;12;178;13
J2T4ALTHPG;5421;2;162;2;91;3
J2T4ALTHPG;5421;3;129;1;65;4
J2T4ALTHPG;5421;4;180;5;98;9
J2T4ALTHPG;5421;5;132;1;89;3
J2T4ALTHPG;5421;6;132;1;89;3
J2T4ALTHPG;5421;7;135;2;83;4
J2T4ALTHPG;5421;8;184;4;103;5
J2T4ALTHPG;5421;9;230;6;135;10
J2T7ALTHPG;5721;10;321;12;169;20
J2T7ALTHPG;5721;11;279;5;130;10
J2T7ALTHPG;5721;12;425;12;194;16
J2T7ALTHPG;5721;13;411;4;205;12
J2T7ALTHPG;5721;14;365;12;191;13
J2T7ALTHPG;5721;15;379;10;174;13
J2T7ALTHPG;5721;16;444;14;236;18
J2T7ALTHPG;5721;17;486;11;251;14
J2T7ALTHPG;5721;18;325;7;156;9
J2T7ALTHPG;5721;19;423;9;179;16
J2T7ALTHPG;5721;1;291;8;139;13
J2T7ALTHPG;5721;20;432;4;224;8
J2T7ALTHPG;5721;2;204;3;79;4
J2T7ALTHPG;5721;3;271;4;120;6
J2T7ALTHPG;5721;4;247;8;131;9
J2T7ALTHPG;5721;5;163;13;75;19
J2T7ALTHPG;5721;6;376;12;175;15
J2T7ALTHPG;5721;7;235;14;109;17
J2T7ALTHPG;5721;8;259;4;123;7
J2T7ALTHPG;5721;9;322;13;147;13
J3T4ALTHPG;6421;10;860;48;429;86
J3T4ALTHPG;6421;11;1067;66;537;109
J3T4ALTHPG;6421;12;1284;85;668;133
J3T4ALTHPG;6421;13;727;47;379;90
J3T4ALTHPG;6421;14;763;53;391;92
J3T4ALTHPG;6421;15;649;65;341;100
J3T4ALTHPG;6421;16;922;74;513;127
J3T4ALTHPG;6421;17;800;45;407;87
J3T4ALTHPG;6421;18;847;50;435;89
J3T4ALTHPG;6421;19;967;68;516;112
J3T4ALTHPG;6421;1;615;67;369;97
J3T4ALTHPG;6421;20;833;53;426;96
J3T4ALTHPG;6421;2;739;71;397;112
J3T4ALTHPG;6421;3;681;69;405;98
J3T4ALTHPG;6421;4;767;80;461;117
J3T4ALTHPG;6421;5;959;73;500;122
J3T4ALTHPG;6421;6;930;60;493;111
J3T4ALTHPG;6421;7;869;54;471;99
J3T4ALTHPG;6421;8;916;59;487;105
J3T4ALTHPG;6421;9;994;65;537;121
J3T7ALTHPG;6721;10;102;3;46;7
J3T7ALTHPG;6721;11;128;5;45;7
J3T7ALTHPG;6721;12;186;46;96;48
J3T7ALTHPG;6721;13;140;4;54;4
J3T7ALTHPG;6721;14;242;35;130;41
J3T7ALTHPG;6721;15;335;71;232;76
J3T7ALTHPG;6721;16;117;18;61;18
J3T7ALTHPG;6721;17;129;6;58;8
J3T7ALTHPG;6721;18;88;1;25;1
J3T7ALTHPG;6721;19;135;5;41;5
J3T7ALTHPG;6721;1;126;18;69;19
J3T7ALTHPG;6721;20;110;4;49;7
J3T7ALTHPG;6721;3;141;34;83;36
J3T7ALTHPG;6721;4;128;25;72;28
J3T7ALTHPG;6721;5;98;5;38;6
J3T7ALTHPG;6721;6;258;43;175;46
J3T7ALTHPG;6721;7;151;3;71;3
J3T7ALTHPG;6721;8;96;4;44;4
J3T7ALTHPG;6721;9;174;10;84;12
T0ALTHPG;21;10;121;1;42;1
T0ALTHPG;21;11;130;0;49;0
T0ALTHPG;21;12;124;2;51;2
T0ALTHPG;21;13;95;2;31;2
T0ALTHPG;21;14;123;1;47;2
T0ALTHPG;21;15;81;0;29;0
T0ALTHPG;21;16;104;1;39;1
T0ALTHPG;21;17;126;1;48;1
T0ALTHPG;21;18;106;3;43;4
T0ALTHPG;21;19;96;0;31;0
T0ALTHPG;21;1;110;2;34;2
T0ALTHPG;21;20;88;2;36;2
T0ALTHPG;21;2;35;0;7;0
T0ALTHPG;21;3;143;1;55;1
T0ALTHPG;21;4;50;0;16;1
T0ALTHPG;21;5;89;0;37;0
T0ALTHPG;21;6;62;0;24;0
T0ALTHPG;21;7;105;1;39;1
T0ALTHPG;21;8;85;0;31;0
T0ALTHPG;21;9;109;0;26;0
C1T4EUBHPG;1411;1;30;27;28;28
C1T4EUBHPG;1411;23;25;13;20;16
C1T4EUBHPG;1411;24;30;15;18;22
C1T4EUBHPG;1411;25;32;20;23;24
C1T4EUBHPG;1411;26;19;14;16;14
C1T4EUBHPG;1411;27;37;12;19;21
C1T4EUBHPG;1411;28;9;5;6;8
C1T4EUBHPG;1411;29;25;13;15;17
C1T4EUBHPG;1411;30;36;19;27;24
C1T4EUBHPG;1411;31;38;23;26;28
C1T4EUBHPG;1411;32;29;21;24;24
C1T4EUBHPG;1411;33;32;21;24;25
C1T4EUBHPG;1411;34;12;7;8;10
C1T4EUBHPG;1411;35;25;18;20;21
C1T4EUBHPG;1411;36;16;11;13;13
C1T4EUBHPG;1411;37;28;17;19;24
C1T4EUBHPG;1411;38;31;22;24;24
C1T4EUBHPG;1411;39;34;21;27;23
C1T4EUBHPG;1411;40;21;15;17;18
C1T4EUBHPG;1411;41;31;16;21;22
C1T7EUBHPG;1711;10;105;39;59;58
C1T7EUBHPG;1711;11;103;42;68;57
C1T7EUBHPG;1711;12;90;38;56;50
C1T7EUBHPG;1711;13;76;11;49;20
C1T7EUBHPG;1711;14;66;16;46;24
C1T7EUBHPG;1711;15;48;7;28;13
C1T7EUBHPG;1711;16;72;23;42;39
C1T7EUBHPG;1711;17;83;19;46;34
C1T7EUBHPG;1711;18;93;26;56;42
C1T7EUBHPG;1711;19;112;35;72;52
C1T7EUBHPG;1711;1;10;5;7;5
C1T7EUBHPG;1711;20;160;51;96;79
C1T7EUBHPG;1711;2;94;11;57;18
C1T7EUBHPG;1711;3;143;57;91;80
C1T7EUBHPG;1711;4;122;51;83;72
C1T7EUBHPG;1711;5;77;24;59;30
C1T7EUBHPG;1711;6;162;55;101;76
C1T7EUBHPG;1711;7;91;31;63;46
C1T7EUBHPG;1711;8;75;35;59;41
C1T7EUBHPG;1711;9;91;24;50;38
C2T4EUBHPG;2411;10;240;116;147;150
C2T4EUBHPG;2411;11;278;165;196;193
C2T4EUBHPG;2411;12;340;185;207;251
C2T4EUBHPG;2411;13;175;101;120;116
C2T4EUBHPG;2411;14;175;94;119;115
C2T4EUBHPG;2411;15;256;147;179;186
C2T4EUBHPG;2411;16;333;179;212;241
C2T4EUBHPG;2411;17;292;163;210;192
C2T4EUBHPG;2411;18;336;191;234;232
C2T4EUBHPG;2411;19;224;115;151;145
C2T4EUBHPG;2411;1;214;107;164;123
C2T4EUBHPG;2411;20;295;134;190;170
C2T4EUBHPG;2411;2;174;96;119;108
C2T4EUBHPG;2411;3;290;157;203;181
C2T4EUBHPG;2411;4;328;175;209;225
C2T4EUBHPG;2411;5;258;146;181;180
C2T4EUBHPG;2411;6;126;53;72;78
C2T4EUBHPG;2411;7;190;105;123;133
C2T4EUBHPG;2411;8;363;175;235;223
C2T4EUBHPG;2411;9;234;106;153;136
C2T7EUBHPG;2711;10;64;9;39;16
C2T7EUBHPG;2711;11;75;24;47;33
C2T7EUBHPG;2711;12;87;16;62;25
C2T7EUBHPG;2711;13;98;34;75;46
C2T7EUBHPG;2711;14;86;28;57;36
C2T7EUBHPG;2711;15;90;32;59;44
C2T7EUBHPG;2711;16;117;35;78;47
C2T7EUBHPG;2711;17;79;18;58;26
C2T7EUBHPG;2711;18;112;27;69;38
C2T7EUBHPG;2711;19;75;24;52;31
C2T7EUBHPG;2711;1;75;26;54;35
C2T7EUBHPG;2711;20;69;16;43;24
C2T7EUBHPG;2711;2;65;14;40;25
C2T7EUBHPG;2711;3;86;31;60;44
C2T7EUBHPG;2711;4;47;13;31;20
C2T7EUBHPG;2711;5;106;28;70;38
C2T7EUBHPG;2711;6;61;6;42;15
C2T7EUBHPG;2711;7;102;36;74;46
C2T7EUBHPG;2711;8;88;24;58;33
C2T7EUBHPG;2711;9;58;6;38;14
C3T4EUBHPG;3411;1;86;25;47;33
C3T4EUBHPG;3411;2;101;25;54;35
C3T7EUBHPG;3711;10;70;21;41;34
C3T7EUBHPG;3711;11;29;6;18;7
C3T7EUBHPG;3711;12;73;26;45;36
C3T7EUBHPG;3711;13;53;15;37;23
C3T7EUBHPG;3711;14;33;10;24;13
C3T7EUBHPG;3711;15;25;7;18;9
C3T7EUBHPG;3711;16;23;2;12;7
C3T7EUBHPG;3711;17;30;7;16;12
C3T7EUBHPG;3711;18;48;14;33;16
C3T7EUBHPG;3711;19;73;8;36;13
C3T7EUBHPG;3711;1;62;16;35;31
C3T7EUBHPG;3711;20;44;15;27;18
C3T7EUBHPG;3711;2;59;12;37;21
C3T7EUBHPG;3711;3;62;21;41;30
C3T7EUBHPG;3711;4;59;21;39;26
C3T7EUBHPG;3711;5;63;22;39;28
C3T7EUBHPG;3711;6;26;1;21;2
C3T7EUBHPG;3711;7;43;6;26;9
C3T7EUBHPG;3711;8;44;6;35;9
C3T7EUBHPG;3711;9;63;15;31;18
J1T4EUBHPG;4411;10;1158;791;804;1087
J1T4EUBHPG;4411;11;872;576;589;799
J1T4EUBHPG;4411;12;767;494;503;711
J1T4EUBHPG;4411;13;1194;728;738;1093
J1T4EUBHPG;4411;14;1036;590;600;944
J1T4EUBHPG;4411;15;1158;751;765;1017
J1T4EUBHPG;4411;16;725;483;490;642
J1T4EUBHPG;4411;17;1133;692;701;1060
J1T4EUBHPG;4411;18;1105;724;739;1012
J1T4EUBHPG;4411;19;1243;804;816;1157
J1T4EUBHPG;4411;20;911;541;547;853
J1T4EUBHPG;4411;2;330;223;225;307
J1T4EUBHPG;4411;3;163;88;90;146
J1T4EUBHPG;4411;4;505;295;299;477
J1T4EUBHPG;4411;5;1194;812;824;1155
J1T4EUBHPG;4411;6;896;538;548;837
J1T4EUBHPG;4411;7;838;548;554;804
J1T4EUBHPG;4411;8;877;603;609;831
J1T4EUBHPG;4411;9;1103;696;709;1049
J1T7EUBHPG;4711;10;136;51;64;80
J1T7EUBHPG;4711;11;179;60;75;105
J1T7EUBHPG;4711;12;150;59;70;102
J1T7EUBHPG;4711;13;198;66;91;122
J1T7EUBHPG;4711;14;158;54;73;104
J1T7EUBHPG;4711;15;175;56;72;92
J1T7EUBHPG;4711;16;284;138;171;192
J1T7EUBHPG;4711;17;183;90;112;118
J1T7EUBHPG;4711;18;178;79;83;129
J1T7EUBHPG;4711;19;140;42;61;80
J1T7EUBHPG;4711;1;200;70;102;119
J1T7EUBHPG;4711;20;229;75;118;114
J1T7EUBHPG;4711;2;137;47;61;88
J1T7EUBHPG;4711;3;166;50;73;89
J1T7EUBHPG;4711;4;194;81;100;124
J1T7EUBHPG;4711;5;163;56;81;84
J1T7EUBHPG;4711;6;244;95;122;134
J1T7EUBHPG;4711;7;183;56;100;88
J1T7EUBHPG;4711;8;208;75;102;115
J1T7EUBHPG;4711;9;227;65;99;120
J2T4EUBHPG;5411;2;176;73;74;141
J2T4EUBHPG;5411;3;169;59;65;108
J2T4EUBHPG;5411;4;158;88;89;138
J2T4EUBHPG;5411;5;125;68;69;108
J2T4EUBHPG;5411;6;101;47;50;86
J2T4EUBHPG;5411;7;97;57;61;84
J2T4EUBHPG;5411;8;125;79;81;112
J2T4EUBHPG;5411;9;269;83;88;238
J2T4EUBHPG;5411;10;105;68;70;100
J2T4EUBHPG;5411;11;135;60;63;119
J2T4EUBHPG;5411;12;130;55;60;107
J2T4EUBHPG;5411;13;116;77;79;110
J2T4EUBHPG;5411;14;130;49;54;110
J2T4EUBHPG;5411;15;131;71;72;114
J2T4EUBHPG;5411;16;134;75;78;116
J2T4EUBHPG;5411;17;135;74;75;126
J2T4EUBHPG;5411;18;119;75;76;111
J2T4EUBHPG;5411;19;153;78;83;137
J2T4EUBHPG;5411;1;121;75;77;108
J2T4EUBHPG;5411;20;129;64;64;110
J2T4EUBHPG;5411;21;85;42;45;66
J2T7EUBHPG;5711;10;341;145;182;203
J2T7EUBHPG;5711;11;350;154;174;245
J2T7EUBHPG;5711;12;201;89;104;135
J2T7EUBHPG;5711;13;201;74;96;110
J2T7EUBHPG;5711;14;212;109;130;132
J2T7EUBHPG;5711;15;282;116;129;180
J2T7EUBHPG;5711;16;291;112;137;172
J2T7EUBHPG;5711;17;306;126;149;177
J2T7EUBHPG;5711;18;182;57;83;84
J2T7EUBHPG;5711;19;143;36;60;50
J2T7EUBHPG;5711;1;275;114;135;170
J2T7EUBHPG;5711;20;181;52;70;93
J2T7EUBHPG;5711;2;159;105;112;129
J2T7EUBHPG;5711;3;409;157;188;222
J2T7EUBHPG;5711;4;257;139;152;178
J2T7EUBHPG;5711;5;320;139;156;220
J2T7EUBHPG;5711;6;223;79;96;137
J2T7EUBHPG;5711;7;242;78;101;109
J2T7EUBHPG;5711;8;171;95;98;122
J2T7EUBHPG;5711;9;409;184;214;261
J3T4EUBHPG;6411;10;798;407;411;739
J3T4EUBHPG;6411;11;908;410;418;852
J3T4EUBHPG;6411;12;689;356;359;625
J3T4EUBHPG;6411;13;623;333;345;535
J3T4EUBHPG;6411;14;537;289;298;498
J3T4EUBHPG;6411;15;709;321;326;649
J3T4EUBHPG;6411;16;820;383;386;769
J3T4EUBHPG;6411;17;423;252;257;382
J3T4EUBHPG;6411;18;710;422;429;651
J3T4EUBHPG;6411;19;680;412;425;619
J3T4EUBHPG;6411;1;857;487;502;772
J3T4EUBHPG;6411;20;604;328;337;548
J3T4EUBHPG;6411;2;961;534;551;853
J3T4EUBHPG;6411;3;821;535;560;721
J3T4EUBHPG;6411;4;650;394;411;566
J3T4EUBHPG;6411;5;599;405;421;543
J3T4EUBHPG;6411;6;844;422;433;762
J3T4EUBHPG;6411;7;942;457;460;883
J3T4EUBHPG;6411;8;802;397;404;717
J3T4EUBHPG;6411;9;784;353;355;711
J3T7EUBHPG;6711;10;86;28;35;63
J3T7EUBHPG;6711;11;101;20;37;28
J3T7EUBHPG;6711;12;132;38;56;62
J3T7EUBHPG;6711;13;210;122;137;163
J3T7EUBHPG;6711;14;86;13;29;26
J3T7EUBHPG;6711;15;98;39;52;54
J3T7EUBHPG;6711;16;75;16;29;23
J3T7EUBHPG;6711;17;188;24;69;25
J3T7EUBHPG;6711;18;108;35;54;52
J3T7EUBHPG;6711;19;129;26;43;43
J3T7EUBHPG;6711;1;119;53;62;75
J3T7EUBHPG;6711;21;89;16;29;29
J3T7EUBHPG;6711;2;79;16;34;21
J3T7EUBHPG;6711;3;286;207;228;246
J3T7EUBHPG;6711;4;73;42;49;56
J3T7EUBHPG;6711;5;97;38;46;61
J3T7EUBHPG;6711;6;150;48;60;78
J3T7EUBHPG;6711;7;100;31;41;47
J3T7EUBHPG;6711;8;121;42;59;68
J3T7EUBHPG;6711;9;119;59;71;84
T0EUBHPG;11;10;115;23;46;36
T0EUBHPG;11;11;110;23;49;36
T0EUBHPG;11;12;112;17;32;35
T0EUBHPG;11;13;96;16;37;27
T0EUBHPG;11;14;118;11;39;25
T0EUBHPG;11;15;104;10;35;17
T0EUBHPG;11;16;120;25;45;47
T0EUBHPG;11;17;71;11;27;21
T0EUBHPG;11;18;121;16;40;28
T0EUBHPG;11;19;141;23;55;31
T0EUBHPG;11;1;100;14;31;15
T0EUBHPG;11;20;155;22;50;37
T0EUBHPG;11;2;154;19;60;44
T0EUBHPG;11;3;125;18;40;38
T0EUBHPG;11;4;122;18;42;35
T0EUBHPG;11;5;130;20;56;29
T0EUBHPG;11;6;150;23;62;32
T0EUBHPG;11;7;155;27;66;41
T0EUBHPG;11;8;124;31;65;46
T0EUBHPG;11;9;139;12;46;25
C1T4GVHPG;1431;10;30;0;27;0
C1T4GVHPG;1431;11;36;0;27;0
C1T4GVHPG;1431;12;24;0;21;0
C1T4GVHPG;1431;13;34;1;26;1
C1T4GVHPG;1431;14;26;1;22;1
C1T4GVHPG;1431;15;40;0;33;0
C1T4GVHPG;1431;16;42;0;39;0
C1T4GVHPG;1431;17;35;0;29;0
C1T4GVHPG;1431;18;51;0;40;0
C1T4GVHPG;1431;19;40;0;36;0
C1T4GVHPG;1431;1;25;0;20;0
C1T4GVHPG;1431;20;27;0;22;0
C1T4GVHPG;1431;2;36;0;31;0
C1T4GVHPG;1431;3;36;0;33;0
C1T4GVHPG;1431;4;35;0;28;0
C1T4GVHPG;1431;5;31;0;29;0
C1T4GVHPG;1431;6;25;0;21;0
C1T4GVHPG;1431;7;22;0;20;0
C1T4GVHPG;1431;8;29;0;22;0
C1T4GVHPG;1431;9;34;0;29;0
C1T7GVHPG;1731;10;130;0;78;0
C1T7GVHPG;1731;11;94;0;59;0
C1T7GVHPG;1731;12;151;2;92;2
C1T7GVHPG;1731;13;148;1;101;1
C1T7GVHPG;1731;14;140;0;95;1
C1T7GVHPG;1731;15;121;1;85;1
C1T7GVHPG;1731;16;203;1;111;1
C1T7GVHPG;1731;17;141;3;90;3
C1T7GVHPG;1731;18;128;1;80;1
C1T7GVHPG;1731;19;116;2;74;3
C1T7GVHPG;1731;1;138;1;108;1
C1T7GVHPG;1731;20;84;1;58;1
C1T7GVHPG;1731;2;134;1;98;1
C1T7GVHPG;1731;3;143;0;86;0
C1T7GVHPG;1731;4;88;0;51;0
C1T7GVHPG;1731;5;143;1;97;2
C1T7GVHPG;1731;6;99;1;65;1
C1T7GVHPG;1731;7;75;3;56;3
C1T7GVHPG;1731;8;103;4;75;4
C1T7GVHPG;1731;9;126;1;86;1
C2T4GVHPG;2431;10;285;0;161;0
C2T4GVHPG;2431;11;239;1;150;3
C2T4GVHPG;2431;12;288;1;173;1
C2T4GVHPG;2431;13;300;0;179;2
C2T4GVHPG;2431;14;204;0;119;0
C2T4GVHPG;2431;15;250;1;150;2
C2T4GVHPG;2431;16;245;0;150;1
C2T4GVHPG;2431;17;269;1;163;1
C2T4GVHPG;2431;18;292;0;165;0
C2T4GVHPG;2431;19;256;0;149;1
C2T4GVHPG;2431;20;251;0;152;0
C2T4GVHPG;2431;21;192;0;104;0
C2T4GVHPG;2431;2;291;0;166;1
C2T4GVHPG;2431;3;245;0;148;1
C2T4GVHPG;2431;4;352;0;214;1
C2T4GVHPG;2431;5;265;0;153;0
C2T4GVHPG;2431;6;262;0;164;0
C2T4GVHPG;2431;7;246;0;145;0
C2T4GVHPG;2431;8;255;0;150;1
C2T4GVHPG;2431;9;223;0;132;0
C2T7GVHPG;2731;10;78;0;49;0
C2T7GVHPG;2731;11;126;1;83;1
C2T7GVHPG;2731;12;140;3;96;3
C2T7GVHPG;2731;13;175;0;115;0
C2T7GVHPG;2731;14;176;4;131;4
C2T7GVHPG;2731;15;142;1;98;2
C2T7GVHPG;2731;16;195;1;142;1
C2T7GVHPG;2731;17;117;3;78;3
C2T7GVHPG;2731;18;141;3;100;3
C2T7GVHPG;2731;19;115;1;75;1
C2T7GVHPG;2731;1;82;1;61;1
C2T7GVHPG;2731;20;97;2;68;2
C2T7GVHPG;2731;2;73;0;37;0
C2T7GVHPG;2731;3;108;3;70;3
C2T7GVHPG;2731;4;72;2;53;3
C2T7GVHPG;2731;5;95;4;72;4
C2T7GVHPG;2731;6;101;4;75;4
C2T7GVHPG;2731;7;87;2;63;2
C2T7GVHPG;2731;8;106;3;80;3
C2T7GVHPG;2731;9;137;3;106;3
C3T7GVHPG;3731;10;77;2;53;2
C3T7GVHPG;3731;11;47;1;36;1
C3T7GVHPG;3731;12;50;0;38;0
C3T7GVHPG;3731;13;72;1;37;1
C3T7GVHPG;3731;14;83;1;56;1
C3T7GVHPG;3731;15;65;0;41;0
C3T7GVHPG;3731;16;101;2;54;2
C3T7GVHPG;3731;17;82;0;57;0
C3T7GVHPG;3731;18;65;0;32;0
C3T7GVHPG;3731;1;62;1;44;1
C3T7GVHPG;3731;20;84;1;50;1
C3T7GVHPG;3731;21;93;1;48;1
C3T7GVHPG;3731;2;102;2;58;2
C3T7GVHPG;3731;3;90;0;53;0
C3T7GVHPG;3731;4;104;0;66;0
C3T7GVHPG;3731;5;82;3;56;3
C3T7GVHPG;3731;6;72;1;46;1
C3T7GVHPG;3731;7;77;4;53;4
C3T7GVHPG;3731;8;72;1;49;1
C3T7GVHPG;3731;9;82;0;48;0
J1T4GVHPG;4431;10;1189;109;642;117
J1T4GVHPG;4431;11;1141;81;596;87
J1T4GVHPG;4431;12;1195;99;607;111
J1T4GVHPG;4431;13;1300;113;640;131
J1T4GVHPG;4431;14;864;92;482;97
J1T4GVHPG;4431;15;1275;121;778;136
J1T4GVHPG;4431;16;1149;87;615;95
J1T4GVHPG;4431;17;1146;75;596;81
